iter	MultiClass
646	0.1042692965
647	0.1042231005
648	0.1041298379
649	0.1040754132
650	0.1040090227
651	0.103947616
652	0.1038840112
653	0.1037936743
654	0.1037552828
655	0.1036844147
656	0.1035863035
657	0.103552301
658	0.1035247604
659	0.1034809795
660	0.1034092465
661	0.103355676
662	0.1032990244
663	0.1032158667
664	0.1030853802
665	0.1030266704
666	0.1029456278
667	0.10289613
668	0.1028562092
669	0.1028058083
670	0.1027441041
671	0.102671997
672	0.102634499
673	0.1025701685
674	0.1025194245
675	0.1024412109
676	0.102358141
677	0.1022642481
678	0.1021907561
679	0.1021463237
680	0.1020926583
681	0.1020484648
682	0.1020201359
683	0.1019602238
684	0.1018962376
685	0.1018581012
686	0.1017737758
687	0.101718761
688	0.1016164302
689	0.1015692771
690	0.1014603806
691	0.1013571726
692	0.1012655324
693	0.1012018616
694	0.1011354631
695	0.1010687891
696	0.1009717937
697	0.1009073384
698	0.1008373017
699	0.1007626944
700	0.100723759
701	0.1006534387
702	0.100612503
703	0.1005296051
704	0.1004702463
705	0.1003705709
706	0.1003044671
707	0.1002215568
708	0.1001604813
709	0.1000855231
710	0.1000120406
711	0.09997671861
712	0.09993781981
713	0.09987389266
714	0.09981378685
715	0.09969676676
716	0.09960104815
717	0.09953416814
718	0.099484344
719	0.0994079413
720	0.09933845252
721	0.09926323755
722	0.09920535398
723	0.09910630841
724	0.09907506492
725	0.09900002003
726	0.09894240554
727	0.09887450925
728	0.09883140717
729	0.09878500408
730	0.09874762108
731	0.09868481185
732	0.09861211383
733	0.09856472925
734	0.09850327132
735	0.09842808199
736	0.09834665645
737	0.09824364318
738	0.09817041083
739	0.0981079427
740	0.09800166785
741	0.09791463172
742	0.09781437301
743	0.09772781602
744	0.09766878012
745	0.0976155774
746	0.09751704283
747	0.09744063779
748	0.09734739788
749	0.0972748893
750	0.09724791139
751	0.09720380586
752	0.09714360153
753	0.09706188387
754	0.09700671891
755	0.09694681165
756	0.09691836232
757	0.09689646069
758	0.09679927961
759	0.09675242864
760	0.0966981292
761	0.09665754303
762	0.09663615453
763	0.09658348496
764	0.09648981942
765	0.09644082132
766	0.09635068252
767	0.09630334391
768	0.09624473101
769	0.09622696414
770	0.09615843952
771	0.09610066659
772	0.09606020469
773	0.0959805436
774	0.09594562122
775	0.09590882386
776	0.09585432634
777	0.09582029038
778	0.09577316726
779	0.09569830893
780	0.09560058747
781	0.09553649958
782	0.09542475679
783	0.09534624062
784	0.09526797587
785	0.09521941419
786	0.09516243789
787	0.09511367212
788	0.09507156008
789	0.09500831863
790	0.09496983506
791	0.09488830628
792	0.09483264702
793	0.09478561759
794	0.0947609246
795	0.09471270268
796	0.09463410455
797	0.09458923187
798	0.09453089002
799	0.09443850971
800	0.09438865257
801	0.09435333357
802	0.09430680946
803	0.09427144342
804	0.09419436213
805	0.09414747817
806	0.09408533628
807	0.09403643599
808	0.09395846937
809	0.09389403668
810	0.09382139654
811	0.09377190941
812	0.09369933142
813	0.09364436171
814	0.09355421506
815	0.09349825699
816	0.09343322833
817	0.09334317303
818	0.09331466064
819	0.09327152612
820	0.0932254098
821	0.09314119795
822	0.0930879177
823	0.09298836361
824	0.09293622033
825	0.09286825635
826	0.09281605972
827	0.09275936209
828	0.09267632096
829	0.09263783502
830	0.09255090377
831	0.09250619771
832	0.09241293891
833	0.09234989991
834	0.09226578967
835	0.09218766569
836	0.09213398348
837	0.09208850676
838	0.09203724059
839	0.09201360273
840	0.09190544526
841	0.09184945966
842	0.09182762429
843	0.09178991382
844	0.09174403921
845	0.09170330686
846	0.09162971879
847	0.09154144961
848	0.09151287113
849	0.0914722236
850	0.09136565654
851	0.09128996951
852	0.09125395309
853	0.09119262274
854	0.09114320174
855	0.09107570644
856	0.09103600745
857	0.09095029391
858	0.09089713729
859	0.09084401645
860	0.09079631279
861	0.09073476813
862	0.09069849963
863	0.09068015103
864	0.09063419762
865	0.09060458232
866	0.09054198689
867	0.09048937946
868	0.09042483709
869	0.09038665446
870	0.09033533742
871	0.09030010778
872	0.09022394771
873	0.09018418308
874	0.0901324952
875	0.09007429193
876	0.09004783532
877	0.08999686586
878	0.08994783333
879	0.08987759052
880	0.08980332359
881	0.08973443599
882	0.08969578864
883	0.08962709762
884	0.08960434412
885	0.08955095803
886	0.08950333628
887	0.08943960557
888	0.08935016696
889	0.08929294333
890	0.08926877249
891	0.08922341914
892	0.08912372437
893	0.08904093442
894	0.08898401536
895	0.08894558167
896	0.08886178943
897	0.08880824783
898	0.08871987494
899	0.08866774102
900	0.08860465443
901	0.08857456876
902	0.0885315818
903	0.08847086762
904	0.08843234929
905	0.08838094383
906	0.08832450939
907	0.08827872587
908	0.08821400528
909	0.08814609144
910	0.08810667607
911	0.08802013248
912	0.08797065674
913	0.08793286185
914	0.08785982257
915	0.08778261821
916	0.08774551561
917	0.08771419367
918	0.08768567746
919	0.08765861364
920	0.08763165776
921	0.08758667128
922	0.08751057379
923	0.08747490691
924	0.0874239789
925	0.08737738191
926	0.08731880208
927	0.08728992042
928	0.08722140922
929	0.08718130117
930	0.08712726347
931	0.08709226494
932	0.08703890805
933	0.08699664597
934	0.0869404973
935	0.08687331268
936	0.08677828217
937	0.08674521825
938	0.08665520378
939	0.08661897129
940	0.08659055031
941	0.08652935793
942	0.08649182561
943	0.08645825891
944	0.08642403561
945	0.08639290872
946	0.08635856334
947	0.08629742613
948	0.08626871491
949	0.08623216837
950	0.08617131089
951	0.08610585728
952	0.0860552555
953	0.08599883187
954	0.08595379557
955	0.0859063781
956	0.08586741982
957	0.08581830651
958	0.08578337727
959	0.08572856711
960	0.08567685061
961	0.08562912084
962	0.08560669442
963	0.08553876393
964	0.0854722991
965	0.08543124074
966	0.08538757382
967	0.08532369169
968	0.08525642471
969	0.08519982712
970	0.08515911611
971	0.0851235016
972	0.08508643719
973	0.08501232669
974	0.08495035297
975	0.08492603246
976	0.0848783188
977	0.08480617743
978	0.08477011065
979	0.08468718594
980	0.08462296967
981	0.08457893376
982	0.08454341027
983	0.0844714789
984	0.08440115128
985	0.08435381178
986	0.08428681605
987	0.08423040118
988	0.08417805158
989	0.08413000142
990	0.08407064189
991	0.08403056314
992	0.08398724593
993	0.08393884511
994	0.08384391814
995	0.08379702752
996	0.0837252977
997	0.08366382208
998	0.0836390284
999	0.08359231672
